# HfB2n24.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     117      24      -49993.4      -49993.6      0.00905352      7.77528      7.60146      0.0917828      
     118      24      -49992.9      -49993      0.00259132      8.90723      9.34176      0.0875596      
     119      24      -49992.5      -49992.7      0.00618321      10.7792      11.0343      0.127159      
     120      24      -49993      -49993.2      0.00578184      8.40725      8.60523      0.0983887      
     121      24      -49992.9      -49993.1      0.00875037      8.87525      8.75324      0.106972      
     122      24      -49993      -49993.1      0.00302754      8.34148      8.74939      0.139339      
     123      24      -49993      -49993.1      0.00471302      8.66979      8.87818      0.10277      
     124      24      -49991.3      -49991.9      0.0265856      3.76593e-07      0.00121772      8.23209e-05      
     125      24      -49710      -49709.9      0.00605689      168.71      177.208      0.870926      
     126      24      -49992.6      -49992.8      0.00662694      9.71947      9.82983      0.121689      
     127      24      -49993      -49993.2      0.00838837      8.39701      8.29647      0.116442      
     128      24      -49966.7      -49967.4      0.0322346      8.9988e-07      0.000123945      6.85179e-06      
     129      24      -49993      -49993.2      0.00559434      8.61529      8.77363      0.106634      
     130      24      -49992.7      -49992.8      0.00577729      9.09583      9.40454      0.115116      
     131      24      -49992.5      -49992.7      0.0079197      9.59104      9.79705      0.138203      
     132      24      -49993.3      -49993.5      0.00608942      7.85639      8.09889      0.104462      
     133      24      -49992.9      -49993      0.00523915      8.90779      9.20147      0.116714      
     134      24      -49992.7      -49992.9      0.0118731      9.3807      9.0533      0.12086      
     135      24      -49993.2      -49993.3      0.00435345      7.54128      7.84079      0.106131      
     136      24      -49980.3      -49981.3      0.0418594      3.70714e-07      0.000724124      4.13558e-05      
     137      24      -49993.4      -49993.5      0.0062056      7.61319      7.76657      0.101288      
     138      24      -49993.3      -49993.5      0.00594253      7.46198      7.65579      0.0889525      
     139      24      -49988.4      -49988.1      0.0112442      5.54114e-07      0.000970735      6.80711e-05      
     140      24      -49993.2      -49993.4      0.00542801      8.05106      8.41445      0.108122      
     141      24      -49993.2      -49993.4      0.00798816      7.84902      7.88572      0.103308      
     142      24      -49992.5      -49992.7      0.0067598      10.3593      10.4182      0.104796      
     143      24      -49992.8      -49993.1      0.0101811      8.41401      8.2985      0.130169      
     144      24      -49993.4      -49993.4      0.00211189      7.22428      7.77981      0.104046      
     145      24      -49992.8      -49992.9      0.00382011      8.81181      9.18336      0.112191      
     146      24      -49993.1      -49993.2      0.00625734      8.27838      8.39613      0.101078      
     147      24      -49993.2      -49993.4      0.00699612      7.62434      7.7282      0.109742      
     148      24      -49993.2      -49993.4      0.00677243      8.23398      8.4207      0.0971027      
     149      24      -49993      -49993.1      0.0075564      8.45814      8.54369      0.111451      
     150      24      -49993      -49993.2      0.00661404      8.10543      8.27179      0.109254      
     151      24      -49993.1      -49993.2      0.00531585      8.12751      8.34873      0.109682      
     152      24      -49993      -49993.2      0.00759387      8.82765      8.89332      0.0950399      
     153      24      -49992.6      -49992.9      0.00988218      9.11388      9.02763      0.122366      
     154      24      -49992.8      -49993      0.00679291      8.81104      8.91601      0.0958719      
     155      24      -49992.7      -49992.7      0.000589141      9.58693      10.3989      0.127573      
     156      24      -49993.1      -49993.3      0.00816621      7.82921      7.87417      0.114789      
     157      24      -49993      -49993.1      0.00368264      8.29953      8.73182      0.110113      
     158      24      -49993      -49993.2      0.00917434      8.45283      8.38494      0.0963551      
     159      24      -49992.8      -49993      0.00716913      9.07391      9.21971      0.11072      
     160      24      -49993      -49993.1      0.00358699      8.62841      9.04083      0.118974      
     161      24      -49992.9      -49993      0.00407959      8.75711      9.17919      0.121882      
     162      24      -49992.8      -49993      0.00645609      9.30633      9.36864      0.107087      
     163      24      -49993.3      -49993.5      0.00860295      7.24036      7.26726      0.106979      
     164      24      -49993      -49993.1      0.00609786      8.82615      8.93656      0.092484      
     165      24      -49993.4      -49993.6      0.00673555      7.05225      7.18798      0.100364      
     166      24      -49992.9      -49993.1      0.00666779      8.69788      8.89551      0.0929781      
     167      24      -49993      -49993.1      0.00536238      8.55665      8.84334      0.103185      
     168      24      -49992.8      -49992.9      0.00561093      9.59463      9.73406      0.100068      
     169      24      -49993.1      -49993.3      0.00659906      7.75842      7.87123      0.083544      
     170      24      -49993.3      -49993.5      0.0057023      7.47337      7.7171      0.103755      
     171      24      -49993.4      -49993.6      0.00521228      6.99024      7.21499      0.103768      
     172      24      -49993.1      -49993.2      0.0050369      7.71814      7.92004      0.104025      
     173      24      -49993      -49993.1      0.00568241      8.19578      8.34548      0.123178      
     174      24      -49993.2      -49993.3      0.00395326      7.56335      7.92549      0.0905861      
     175      24      -49992.8      -49992.9      0.00744901      9.32173      9.32935      0.108024      
     176      24      -49992.9      -49993.1      0.00881898      9.21589      9.07484      0.0902035      
     177      24      -49993.3      -49993.5      0.00699217      7.84086      7.97821      0.101206      
     178      24      -49993      -49993.2      0.00723464      8.57993      8.73061      0.115019      
     179      24      -49975.3      -49976.4      0.0464145      2.78693e-07      0.0012826      7.10875e-05      
     180      24      -49992.9      -49993.1      0.00791963      8.41588      8.4011      0.127073      
     181      24      -49992.9      -49993      0.00386742      8.44525      8.73496      0.110699      
     182      24      -49993.4      -49993.5      0.00437968      7.40596      7.73473      0.0969576      
     183      24      -49992.6      -49992.8      0.00670916      9.8356      9.89832      0.114448      
     184      24      -49992.7      -49992.9      0.00500251      9.31548      9.51757      0.101303      
     185      24      -49993.2      -49993.3      0.00576796      8.29775      8.55001      0.0942991      
     186      24      -49993.4      -49993.5      0.00411436      7.32387      7.69593      0.108564      
     187      24      -49992.7      -49992.9      0.00679591      9.43438      9.56916      0.106813      
     188      24      -49993.2      -49993.5      0.00953457      7.46577      7.4009      0.114565      
     189      24      -49992.9      -49993.1      0.00516194      8.93176      9.14626      0.0980582      
     190      24      -49993.1      -49993.3      0.00571759      8.51678      8.79108      0.10554      
     191      24      -49993      -49993.2      0.00442784      8.09947      8.4596      0.107515      
     192      24      -49992.8      -49993      0.00644774      9.2673      9.33915      0.104142      
     193      24      -49992.5      -49992.6      0.00545506      9.63421      9.95328      0.116362      
     194      24      -49993      -49993.1      0.00627107      8.51671      8.81322      0.105705      
     195      24      -49993.3      -49993.4      0.00426452      7.55561      7.90531      0.104678      
     196      24      -49992.8      -49993      0.00637848      9.08544      9.20119      0.107935      
     197      24      -49993.3      -49993.4      0.00528476      7.89659      8.16976      0.101966      
     198      24      -49993.4      -49993.5      0.00568964      7.67169      7.82792      0.101183      
     199      24      -49993.2      -49993.3      0.00625982      7.67713      7.87506      0.0975192      
     200      24      -49993.1      -49993.2      0.00447882      7.889      8.16648      0.099759      
     201      24      -49992.9      -49993.1      0.00666747      8.82367      8.90502      0.11369      
     202      24      -49993.1      -49993.2      0.00509188      8.28326      8.55536      0.11206      
     203      24      -49993.2      -49993.4      0.00648925      8.15295      8.24053      0.091298      
     204      24      -49993.5      -49993.6      0.00531512      6.72781      6.99623      0.106473      
     205      24      -49992.9      -49993      0.00455238      8.64207      9.02979      0.115227      
     206      24      -49992.6      -49992.8      0.00658332      9.38983      9.63313      0.131893      
     207      24      -49993.3      -49993.5      0.00800409      7.95399      7.82617      0.0885729      
     208      24      -49993      -49993.1      0.00707369      8.61236      8.66314      0.101811      
     209      24      -49992.8      -49992.9      0.00502567      9.31509      9.59453      0.117034      
     210      24      -49993      -49993.1      0.00746744      8.70556      8.78485      0.103099      
     211      24      -49910.2      -49912.5      0.0967562      39.2144      38.1518      0.509949      
     212      24      -49993.1      -49993.3      0.00542656      7.3629      7.60651      0.10388      
     213      24      -49956      -49953.7      0.094943      6.3521      6.27417      0.0623239      
     214      24      -49992.5      -49992.7      0.00849915      9.53658      9.49751      0.11341      
     215      24      -49993.5      -49993.7      0.00739222      6.96888      7.09358      0.108573      
     216      24      -49993.3      -49993.4      0.00496832      8.27332      8.58624      0.110714      
     217      24      -49992.9      -49993.1      0.00936029      9.40805      9.17726      0.113232      
     218      24      -49993.2      -49993.3      0.00506226      8.20707      8.49034      0.100615      
     219      24      -49992.8      -49993.1      0.00877437      9.0732      9.21552      0.129051      
     220      24      -49993.2      -49993.3      0.0067727      8.1571      8.23966      0.091611      
     221      24      -49993.4      -49993.6      0.0079308      7.91329      7.81156      0.0870929      
     222      24      -49992.6      -49992.8      0.00715553      9.60062      9.65868      0.102598      
     223      24      -49992.7      -49992.8      0.00319264      8.70025      9.18154      0.133467      
     224      24      -49993.2      -49993.2      0.00246053      7.98403      8.49165      0.0985771      
     225      24      -49993.3      -49993.5      0.00485553      7.58963      7.92592      0.0986461      
     226      24      -49992.3      -49992.4      0.00459318      9.98134      10.3892      0.139921      
     227      24      -49992.4      -49992.6      0.00696823      9.78662      9.85715      0.110369      
     228      24      -49992.7      -49992.8      0.00433795      9.46472      9.61588      0.116706      
     229      24      -49992.7      -49992.9      0.00871078      9.40804      9.26215      0.106358      
     230      24      -49993.1      -49993.2      0.00495292      8.72125      8.96567      0.0955263      
     231      24      -49992.4      -49992.5      0.00272156      9.87634      10.2694      0.120923      
     232      24      -49992.6      -49992.7      0.00496143      10.0987      10.31      0.107699      
     233      24      -49993      -49993.1      0.00392363      8.71624      9.16068      0.107797      
     234      24      -49992.8      -49992.9      0.00802975      9.06427      9.12786      0.106294      
     235      24      -49993.1      -49993.2      0.00531658      8.22149      8.37279      0.0961863      
     236      24      -49993.1      -49993.3      0.00519052      7.86866      8.14181      0.116117      
     237      24      -49993.3      -49993.5      0.00817656      7.54848      7.57863      0.115078      
     238      24      -49992.6      -49992.6      0.000734781      9.71397      10.2908      0.129058      
     239      24      -49992.7      -49992.9      0.0057366      9.54862      9.68763      0.0994757      
     240      24      -49993.2      -49993.4      0.00591529      7.65469      7.89017      0.102557      
     241      24      -49993      -49993.2      0.0070665      8.24299      8.34758      0.117121      
     242      24      -49993      -49993.1      0.00397368      8.47285      8.92553      0.112628      
     243      24      -49992.9      -49993.1      0.00871569      8.57173      8.55175      0.110592      
     244      24      -49993.4      -49993.5      0.00753727      7.61909      7.64955      0.094261      
     245      24      -49993.1      -49993.3      0.00920195      7.8723      7.85369      0.116938      
     246      24      -49992.7      -49992.9      0.00903793      9.49141      9.4706      0.107241      
     247      24      -49992.5      -49992.6      0.00400056      9.82295      10.2738      0.125924      
     248      24      -49993.2      -49993.3      0.00474164      7.82775      8.09709      0.0847981      
     249      24      -49993.2      -49993.4      0.00797377      7.93866      8.00513      0.123667      
     250      24      -49993      -49993.1      0.00638583      8.45278      8.59683      0.117298      
     251      24      -49992.9      -49993.1      0.00535903      8.60391      8.81407      0.113501      
     252      24      -49993.2      -49993.3      0.00490436      8.00466      8.37517      0.120105      
     253      24      -49992.8      -49992.9      0.00326521      9.34225      9.75667      0.105508      
     254      24      -49992.9      -49993.1      0.00649467      8.53776      8.56964      0.105616      
     255      24      -49993      -49993.1      0.0064979      8.79282      8.92039      0.110122      
     256      24      -49992.9      -49993      0.00526707      8.85872      9.05666      0.120611      
     257      24      -49992.9      -49993.1      0.00785502      8.70296      8.66066      0.111615      
     258      24      -49993.2      -49993.3      0.00657598      8.19637      8.32263      0.0851827      
     259      24      -49992.6      -49992.7      0.00182743      9.83612      10.3863      0.11687      
     260      24      -49992.1      -49992.2      0.00346129      10.6012      11.1737      0.13264      
     261      24      -49993      -49993.1      0.00388026      8.44319      8.83827      0.102817      
     262      24      -49992.3      -49992.5      0.00704111      10.3505      10.3941      0.127457      
     263      24      -49993.6      -49993.7      0.00730643      6.8304      6.86477      0.0938165      
     264      24      -49993.4      -49993.5      0.00799827      7.59246      7.51323      0.104138      
     265      24      -49992.9      -49993.1      0.00936951      9.39918      9.22776      0.0877842      
     266      24      -49992.8      -49993      0.00542837      9.19405      9.35745      0.0999935      
     267      24      -49993.1      -49993.3      0.00621269      8.18317      8.34908      0.1063      
     268      24      -49993.2      -49993.3      0.0052691      7.70884      7.95837      0.107161      
     269      24      -49993.1      -49993.3      0.00725125      8.17531      8.16108      0.105819      
     270      24      -49993.4      -49993.6      0.00687655      7.72025      7.80972      0.0973109      
     271      24      -49993      -49993.2      0.00525156      8.55245      8.88511      0.110109      
     272      24      -49992.6      -49992.7      0.00453058      9.52265      9.80952      0.121476      
     273      24      -49992.8      -49993      0.00950428      8.5588      8.45116      0.130051      
     274      24      -49992.3      -49992.5      0.00770902      10.326      10.3446      0.117195      
     275      24      -49993.1      -49993.2      0.00503369      7.7908      8.0688      0.117363      
     276      24      -49993.1      -49993.2      0.00696499      8.54964      8.62941      0.103209      
     277      24      -49992.9      -49993.1      0.00721997      8.94694      9.08362      0.0992102      
     278      24      -49993.2      -49993.3      0.00468065      8.34332      8.53564      0.11897      
     279      24      -49993      -49993.2      0.00692073      8.23038      8.37737      0.119597      
     280      24      -49993.2      -49993.4      0.0074633      8.04195      8.07381      0.0992988      
     281      24      -49992.9      -49993.1      0.00613991      8.99381      9.19748      0.0934387      
     282      24      -49992.7      -49992.8      0.00333514      9.44512      9.95885      0.128556      
     283      24      -49992.9      -49993.1      0.00571426      8.8157      9.08443      0.123293      
     284      24      -49992.7      -49992.8      0.00510208      9.59604      9.76404      0.118545      
     285      24      -49993.1      -49993.4      0.00917981      7.83137      7.83887      0.118037      
     286      24      -49993.2      -49993.3      0.00178758      8.06606      8.68934      0.109033      
     287      24      -49993.2      -49993.4      0.00982648      8.00809      7.87327      0.0989867      
     288      24      -49992.9      -49993      0.00201663      8.84762      9.34642      0.107342      
     289      24      -49993.3      -49993.4      0.00626816      8.18449      8.2824      0.0878203      
     290      24      -49993.2      -49993.3      0.00701399      8.03348      8.06299      0.104798      
     291      24      -49993      -49993.3      0.0110482      8.92103      8.74223      0.116155      
     292      24      -49992.6      -49992.8      0.00816819      9.55169      9.5077      0.118406      
     293      24      -49993.2      -49993.4      0.00749218      7.31665      7.41186      0.112886      
     294      24      -49993      -49993.1      0.00618994      8.61606      8.86355      0.107863      
     295      24      -49993      -49993.2      0.00509769      8.17144      8.54402      0.119822      
     296      24      -49993.1      -49993.4      0.0127666      7.94054      7.57154      0.117216      
     297      24      -49992.9      -49993.1      0.00772078      8.90337      9.06763      0.112801      
     298      24      -49993.5      -49993.6      0.0053099      6.99974      7.26162      0.0976778      
     299      24      -49992.4      -49992.6      0.0050913      9.54966      9.78616      0.137976      
     300      24      -49993.2      -49993.5      0.0119001      7.72952      7.27648      0.103964      
     301      24      -49992.9      -49993      0.00495034      9.33831      9.576      0.101938      
     302      24      -49993.4      -49993.6      0.00846481      7.98182      7.8809      0.0938456      
     303      24      -49992.8      -49993      0.00618675      9.02697      9.09016      0.115905      
     304      24      -49992.9      -49993.1      0.00753385      8.90408      8.99808      0.10993      
     305      24      -49993.4      -49993.5      0.00645053      7.46055      7.63277      0.116671      
     306      24      -49992.8      -49993      0.00896234      9.05099      8.96798      0.113932      
     307      24      -49992.9      -49993.1      0.0049026      9.119      9.4534      0.0954728      
     308      24      -49992.6      -49992.6      0.00330787      9.87126      10.2169      0.105534      
     309      24      -49993.3      -49993.4      0.00410298      7.39703      7.69049      0.0947683      
     310      24      -49992.7      -49992.8      0.00452784      10.0563      10.3254      0.0904079      
     311      24      -49993.1      -49993.2      0.00435724      8.54218      8.96024      0.121175      
     312      24      -49993      -49993.2      0.00894084      8.54279      8.45251      0.10832      
     313      24      -49991.8      -49991.8      0.00216828      5.83847e-07      0.000364245      1.88258e-05      
     314      24      -49993      -49993.2      0.00643151      7.91609      8.1408      0.112877      
     315      24      -49992.8      -49992.8      0.00335518      9.65942      10.1108      0.108215      
     316      24      -49992.9      -49993      0.00591298      8.86916      9.141      0.118812      
     317      24      -49992.6      -49992.7      0.00458201      9.6128      9.86201      0.0984721      
     318      24      -49992.9      -49992.9      0.00182294      8.73454      9.35749      0.118379      
     319      24      -49993.1      -49993.2      0.00494314      8.15545      8.41564      0.102684      
     320      24      -49992.6      -49992.6      0.00302493      9.42503      9.78892      0.115184      
     321      24      -49993      -49993.2      0.00599622      8.86939      8.92402      0.0973353      
     322      24      -49992.8      -49992.9      0.00547588      9.16603      9.5834      0.134608      
     323      24      -49993.5      -49993.7      0.00917464      7.08341      6.91202      0.102054      
     324      24      -49993.1      -49993.2      0.00563587      8.30669      8.52574      0.114573      
     325      24      -49992.9      -49993.1      0.00873151      9.0051      8.97397      0.117578      
     326      24      -49993.1      -49993.3      0.0102181      8.01942      7.85978      0.103665      
     327      24      -49993.2      -49993.5      0.00914753      7.92673      7.80864      0.106348      
     328      24      -49993.3      -49993.4      0.00483035      8.08573      8.30714      0.0782138      
     329      24      -49993      -49993      0.00371905      8.49961      8.7891      0.115457      
     330      24      -49993.2      -49993.3      0.00529028      8.11438      8.2499      0.0891625      
     331      24      -49992.9      -49993.1      0.00862329      8.69436      8.67468      0.112343      
     332      24      -49993.4      -49993.5      0.00476947      7.68051      7.96263      0.0999074      
     333      24      -49993      -49993.1      0.0050417      8.04649      8.31161      0.103139      
     334      24      -49993.2      -49993.3      0.00458715      8.22136      8.56698      0.118898      
     335      24      -49993.4      -49993.6      0.00812222      7.05061      7.05584      0.102312      
     336      24      -49992.8      -49993      0.00782108      8.72384      8.73981      0.113883      
     337      24      -49993.3      -49993.4      0.00692903      7.63164      7.73822      0.108143      
     338      24      -49993.1      -49993.3      0.00748755      8.40219      8.48491      0.113175      
     339      24      -49993      -49993.2      0.00844463      8.32116      8.3936      0.102662      
     340      24      -49992.9      -49993      0.00573232      8.82541      9.12241      0.11716      
     341      24      -49993.2      -49993.3      0.00712986      7.98786      8.12718      0.106578      
     342      24      -49993.2      -49993.3      0.00329659      8.05893      8.43439      0.100375      
     343      24      -49992.6      -49992.7      0.00207295      9.28932      9.78226      0.12628      
     344      24      -49992.7      -49992.8      0.00391929      8.85657      9.25656      0.123987      
     345      24      -49993.4      -49993.5      0.0049639      7.07638      7.33675      0.0888922      
     346      24      -49993      -49993.1      0.00547385      8.7046      8.99705      0.102368      
     347      24      -49992.6      -49992.8      0.00548947      9.1816      9.41079      0.127739      
     348      24      -49992.9      -49993.1      0.00575362      9.02318      9.18137      0.0915952      
     349      24      -49992.8      -49992.9      0.00410403      9.0292      9.42022      0.112545      
     350      24      -49992.7      -49992.8      0.00429355      9.09568      9.53466      0.12634      
     351      24      -49993.6      -49993.7      0.00778359      7.27347      7.22231      0.0925993      
     352      24      -49993.2      -49993.4      0.00660731      8.15911      8.27211      0.0979134      
     353      24      -49993.1      -49993.2      0.00575114      8.19295      8.36572      0.114106      
     354      24      -49993.5      -49993.6      0.00614483      7.04668      7.17404      0.0866593      
     355      24      -49966.8      -49967.2      0.0162412      0.470793      2.18766      0.164888      
     356      24      -49993.3      -49993.4      0.00362993      7.534      7.83704      0.103263      
