# HfB2n24.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     117      24      -49993.5      -49993.6      0.00208674      7.68862      7.60146      0.0342348      
     118      24      -49993      -49993      1.37621e-05      9.18431      9.34176      0.0407854      
     119      24      -49992.6      -49992.7      0.00115633      11.0578      11.0343      0.0444445      
     120      24      -49993.1      -49993.2      0.00151992      8.57603      8.60523      0.031823      
     121      24      -49993.1      -49993.1      0.00225875      8.75601      8.75324      0.036804      
     122      24      -49993      -49993.1      0.00106728      8.67862      8.74939      0.0400498      
     123      24      -49993.1      -49993.1      0.000863113      8.75561      8.87818      0.0412978      
     124      24      -49991.4      -49991.9      0.0233402      4.4108e-07      0.00121772      8.23255e-05      
     125      24      -49709.8      -49709.9      0.00256673      177.223      177.208      0.0132033      
     126      24      -49992.8      -49992.8      0.0017777      9.7876      9.82983      0.0453767      
     127      24      -49993.2      -49993.2      0.00224266      8.27707      8.29647      0.0434456      
     128      24      -49967.9      -49967.4      0.0172392      1.10002e-05      0.000123945      7.35048e-06      
     129      24      -49993.1      -49993.2      0.00129418      8.76092      8.77363      0.0351212      
     130      24      -49992.8      -49992.8      0.00172936      9.40373      9.40454      0.0380363      
     131      24      -49992.6      -49992.7      0.00160388      9.54135      9.79705      0.0513592      
     132      24      -49993.4      -49993.5      0.00140022      8.05712      8.09889      0.0334373      
     133      24      -49993      -49993      0.00159617      9.12342      9.20147      0.0385644      
     134      24      -49992.9      -49992.9      0.00262352      9.12389      9.0533      0.0448582      
     135      24      -49993.3      -49993.3      0.00133815      7.83806      7.84079      0.0369419      
     136      24      -49981      -49981.3      0.0121243      6.81201e-07      0.000724124      4.13196e-05      
     137      24      -49993.5      -49993.5      0.00142483      7.82996      7.76657      0.0302956      
     138      24      -49993.4      -49993.5      0.00119451      7.62469      7.65579      0.0312849      
     139      24      -49988      -49988.1      0.00581056      5.89494e-07      0.000970735      6.80856e-05      
     140      24      -49993.3      -49993.4      0.00115067      8.3783      8.41445      0.0343438      
     141      24      -49993.4      -49993.4      0.00127005      7.87037      7.88572      0.0386499      
     142      24      -49992.7      -49992.7      0.000885513      10.4313      10.4182      0.046469      
     143      24      -49993      -49993.1      0.00313961      8.38726      8.2985      0.0522697      
     144      24      -49993.4      -49993.4      0.000275995      7.63777      7.77981      0.0349943      
     145      24      -49992.9      -49992.9      0.000467982      9.06516      9.18336      0.0439208      
     146      24      -49993.2      -49993.2      0.001357      8.30524      8.39613      0.0376452      
     147      24      -49993.4      -49993.4      0.00180692      7.71736      7.7282      0.0389718      
     148      24      -49993.3      -49993.4      0.00165085      8.37861      8.4207      0.0347254      
     149      24      -49993.1      -49993.1      0.00212004      8.56331      8.54369      0.0422312      
     150      24      -49993.2      -49993.2      0.0010152      8.12035      8.27179      0.0393032      
     151      24      -49993.2      -49993.2      0.00105759      8.24706      8.34873      0.0338875      
     152      24      -49993.1      -49993.2      0.0018131      8.8942      8.89332      0.0400708      
     153      24      -49992.8      -49992.9      0.00254449      9.04064      9.02763      0.0465582      
     154      24      -49993      -49993      0.00145326      8.88733      8.91601      0.0392605      
     155      24      -49992.7      -49992.7      0.00054539      10.2611      10.3989      0.0439859      
     156      24      -49993.2      -49993.3      0.00189842      7.88082      7.87417      0.0411794      
     157      24      -49993.1      -49993.1      0.00165085      8.74591      8.73182      0.0380744      
     158      24      -49993.1      -49993.2      0.00213886      8.39133      8.38494      0.0353799      
     159      24      -49992.9      -49993      0.00155028      9.17666      9.21971      0.0396147      
     160      24      -49993.1      -49993.1      0.00125772      8.99654      9.04083      0.0355848      
     161      24      -49993      -49993      0.000577329      9.07711      9.17919      0.0381465      
     162      24      -49993      -49993      0.000936956      9.30173      9.36864      0.0356616      
     163      24      -49993.5      -49993.5      0.00194556      7.25779      7.26726      0.0352861      
     164      24      -49993.1      -49993.1      0.00173913      8.95912      8.93656      0.0343715      
     165      24      -49993.6      -49993.6      0.0015376      7.19725      7.18798      0.037814      
     166      24      -49993.1      -49993.1      0.00104885      8.86193      8.89551      0.0324546      
     167      24      -49993.1      -49993.1      0.00185222      8.84355      8.84334      0.0349163      
     168      24      -49992.9      -49992.9      3.68536e-06      9.63075      9.73406      0.0400068      
     169      24      -49993.3      -49993.3      0.00192425      7.9006      7.87123      0.0367515      
     170      24      -49993.4      -49993.5      0.00166243      7.77651      7.7171      0.0448273      
     171      24      -49993.5      -49993.6      0.00125615      7.19118      7.21499      0.0333774      
     172      24      -49993.2      -49993.2      0.00093451      7.86256      7.92004      0.0444928      
     173      24      -49993.1      -49993.1      0.000864006      8.20721      8.34548      0.0380577      
     174      24      -49993.3      -49993.3      0.000709517      7.79488      7.92549      0.0330765      
     175      24      -49992.9      -49992.9      0.00160081      9.34986      9.32935      0.038266      
     176      24      -49993.1      -49993.1      0.00189622      9.07632      9.07484      0.0417779      
     177      24      -49993.4      -49993.5      0.00141077      7.90819      7.97821      0.0327066      
     178      24      -49993.1      -49993.2      0.00107848      8.6386      8.73061      0.0395626      
     179      24      -49976.6      -49976.4      0.00906612      9.80111e-07      0.0012826      7.10809e-05      
     180      24      -49993      -49993.1      0.00227131      8.37104      8.4011      0.0388454      
     181      24      -49993      -49993      0.00137879      8.73182      8.73496      0.0350063      
     182      24      -49993.4      -49993.5      0.00145532      7.73148      7.73473      0.0288577      
     183      24      -49992.8      -49992.8      0.00158366      9.93633      9.89832      0.0433066      
     184      24      -49992.8      -49992.9      0.00157248      9.60115      9.51757      0.0342957      
     185      24      -49993.3      -49993.3      0.00106151      8.44819      8.55001      0.034346      
     186      24      -49993.5      -49993.5      0.00070191      7.62485      7.69593      0.0352358      
     187      24      -49992.8      -49992.9      0.00200262      9.64498      9.56916      0.0401722      
     188      24      -49993.4      -49993.5      0.00259999      7.46442      7.4009      0.0451257      
     189      24      -49993      -49993.1      0.00128309      9.11155      9.14626      0.036463      
     190      24      -49993.3      -49993.3      0.000737435      8.77364      8.79108      0.0333139      
     191      24      -49993.2      -49993.2      0.000201555      8.26455      8.4596      0.0421481      
     192      24      -49992.9      -49993      0.000987523      9.29905      9.33915      0.0422105      
     193      24      -49992.6      -49992.6      0.00138062      9.84526      9.95328      0.0472556      
     194      24      -49993.1      -49993.1      0.00184918      8.67609      8.81322      0.0397828      
     195      24      -49993.4      -49993.4      0.00120552      7.91552      7.90531      0.0345511      
     196      24      -49993      -49993      0.00130407      9.19006      9.20119      0.0447984      
     197      24      -49993.4      -49993.4      0.00140179      8.15604      8.16976      0.0357645      
     198      24      -49993.5      -49993.5      0.00128384      7.82475      7.82792      0.0309021      
     199      24      -49993.3      -49993.3      0.00173078      7.82128      7.87506      0.0370553      
     200      24      -49993.2      -49993.2      0.00145684      8.17638      8.16648      0.0364641      
     201      24      -49993      -49993.1      0.00207614      8.88065      8.90502      0.0386142      
     202      24      -49993.2      -49993.2      0.00131573      8.60481      8.55536      0.0398168      
     203      24      -49993.3      -49993.4      0.00124504      8.18627      8.24053      0.0352147      
     204      24      -49993.6      -49993.6      0.00110403      6.94476      6.99623      0.0380778      
     205      24      -49993      -49993      0.00106467      8.98588      9.02979      0.0366786      
     206      24      -49992.7      -49992.8      0.00182718      9.6927      9.63313      0.0466867      
     207      24      -49993.4      -49993.5      0.0019349      7.95481      7.82617      0.037514      
     208      24      -49993.1      -49993.1      0.00160643      8.66747      8.66314      0.0344127      
     209      24      -49992.9      -49992.9      0.00134771      9.57241      9.59453      0.0403148      
     210      24      -49993.1      -49993.1      0.000755243      8.71104      8.78485      0.0358959      
     211      24      -49913.2      -49912.5      0.0272544      37.5482      38.1518      0.0638588      
     212      24      -49993.2      -49993.3      0.000968318      7.52403      7.60651      0.0341736      
     213      24      -49953.3      -49953.7      0.0174523      6.63223      6.27417      0.0489403      
     214      24      -49992.7      -49992.7      0.002214      9.54336      9.49751      0.0400252      
     215      24      -49993.7      -49993.7      0.00169086      7.09152      7.09358      0.0371993      
     216      24      -49993.3      -49993.4      0.00124623      8.58108      8.58624      0.0416202      
     217      24      -49993.1      -49993.1      0.00252604      9.30275      9.17726      0.0396676      
     218      24      -49993.3      -49993.3      0.00046435      8.3849      8.49034      0.0351749      
     219      24      -49993      -49993.1      0.00175802      9.11931      9.21552      0.0444879      
     220      24      -49993.3      -49993.3      0.00112982      8.19756      8.23966      0.0346875      
     221      24      -49993.5      -49993.6      0.00183786      7.86431      7.81156      0.0396154      
     222      24      -49992.8      -49992.8      0.00214593      9.71075      9.65868      0.0436777      
     223      24      -49992.8      -49992.8      4.17953e-05      9.00518      9.18154      0.0423594      
     224      24      -49993.2      -49993.2      0.000312915      8.36339      8.49165      0.038593      
     225      24      -49993.4      -49993.5      0.000808222      7.78735      7.92592      0.0324395      
     226      24      -49992.4      -49992.4      0.00107629      10.202      10.3892      0.0529329      
     227      24      -49992.5      -49992.6      0.00141206      9.85376      9.85715      0.0456431      
     228      24      -49992.7      -49992.8      0.00160237      9.62348      9.61588      0.0420746      
     229      24      -49992.9      -49992.9      0.00265862      9.50404      9.26215      0.0549718      
     230      24      -49993.2      -49993.2      0.000605477      8.91527      8.96567      0.0333597      
     231      24      -49992.5      -49992.5      0.000371954      10.1144      10.2694      0.050033      
     232      24      -49992.7      -49992.7      0.00122387      10.3517      10.31      0.0430027      
     233      24      -49993.1      -49993.1      0.000833313      9.01305      9.16068      0.0360622      
     234      24      -49992.9      -49992.9      0.00190986      9.13347      9.12786      0.0482162      
     235      24      -49993.2      -49993.2      0.00144813      8.40711      8.37279      0.0338845      
     236      24      -49993.3      -49993.3      0.000717734      8.04101      8.14181      0.0443628      
     237      24      -49993.4      -49993.5      0.00200969      7.52776      7.57863      0.0417178      
     238      24      -49992.6      -49992.6      0.000627891      10.1664      10.2908      0.0442717      
     239      24      -49992.8      -49992.9      0.000834687      9.65629      9.68763      0.0380967      
     240      24      -49993.3      -49993.4      0.000936025      7.78724      7.89017      0.0362621      
     241      24      -49993.2      -49993.2      0.0015172      8.31412      8.34758      0.0452202      
     242      24      -49993.1      -49993.1      0.00080796      8.86943      8.92553      0.0371989      
     243      24      -49993.1      -49993.1      0.00156929      8.51013      8.55175      0.035851      
     244      24      -49993.5      -49993.5      0.00171577      7.69001      7.64955      0.0353757      
     245      24      -49993.3      -49993.3      0.00206155      7.84787      7.85369      0.0421347      
     246      24      -49992.9      -49992.9      0.00173133      9.35631      9.4706      0.0376382      
     247      24      -49992.6      -49992.6      0.000402166      10.0797      10.2738      0.0507514      
     248      24      -49993.3      -49993.3      0.000797763      8.00324      8.09709      0.0375165      
     249      24      -49993.3      -49993.4      0.00193199      7.98555      8.00513      0.0446292      
     250      24      -49993.1      -49993.1      0.00169909      8.57535      8.59683      0.041289      
     251      24      -49993      -49993.1      0.00132554      8.73437      8.81407      0.0346868      
     252      24      -49993.3      -49993.3      0.000927495      8.2627      8.37517      0.0404927      
     253      24      -49992.9      -49992.9      0.000999545      9.73705      9.75667      0.0355165      
     254      24      -49993.1      -49993.1      0.000970896      8.53743      8.56964      0.0353326      
     255      24      -49993.1      -49993.1      0.00138908      8.89365      8.92039      0.0337236      
     256      24      -49993      -49993      0.000758584      8.97644      9.05666      0.0434231      
     257      24      -49993      -49993.1      0.00242645      8.75482      8.66066      0.0447219      
     258      24      -49993.3      -49993.3      0.00146567      8.29592      8.32263      0.0343197      
     259      24      -49992.6      -49992.7      0.000497991      10.3195      10.3863      0.0380848      
     260      24      -49992.2      -49992.2      0.00053638      11.0083      11.1737      0.0498145      
     261      24      -49993.1      -49993.1      0.000985989      8.77152      8.83827      0.0381535      
     262      24      -49992.4      -49992.5      0.000980765      10.3339      10.3941      0.0439622      
     263      24      -49993.7      -49993.7      0.00121958      6.88102      6.86477      0.0352668      
     264      24      -49993.5      -49993.5      0.00185494      7.52281      7.51323      0.0371724      
     265      24      -49993.1      -49993.1      0.00244635      9.31356      9.22776      0.0313066      
     266      24      -49992.9      -49993      0.00103719      9.32027      9.35745      0.0314227      
     267      24      -49993.3      -49993.3      0.000779157      8.27348      8.34908      0.032342      
     268      24      -49993.3      -49993.3      0.00116153      7.91277      7.95837      0.0343012      
     269      24      -49993.2      -49993.3      0.00178109      8.24485      8.16108      0.0437088      
     270      24      -49993.6      -49993.6      0.000720013      7.76373      7.80972      0.0362247      
     271      24      -49993.1      -49993.2      0.000280649      8.75041      8.88511      0.0377707      
     272      24      -49992.7      -49992.7      0.0011108      9.76934      9.80952      0.0415846      
     273      24      -49993      -49993      0.00201385      8.43421      8.45116      0.0467423      
     274      24      -49992.4      -49992.5      0.00182713      10.4451      10.3446      0.0453005      
     275      24      -49993.2      -49993.2      0.00124304      8.02214      8.0688      0.0402619      
     276      24      -49993.2      -49993.2      0.00131723      8.53737      8.62941      0.0357082      
     277      24      -49993      -49993.1      0.00162282      9.09389      9.08362      0.0375028      
     278      24      -49993.3      -49993.3      0.000228917      8.44117      8.53564      0.0413426      
     279      24      -49993.1      -49993.2      0.0018041      8.40216      8.37737      0.0389952      
     280      24      -49993.4      -49993.4      0.00119677      8.08786      8.07381      0.0360224      
     281      24      -49993.1      -49993.1      0.000967147      9.19896      9.19748      0.0372977      
     282      24      -49992.8      -49992.8      3.79478e-05      9.7556      9.95885      0.0478015      
     283      24      -49993.1      -49993.1      0.00130735      9.12061      9.08443      0.0417299      
     284      24      -49992.8      -49992.8      0.0011951      9.71977      9.76404      0.0403178      
     285      24      -49993.3      -49993.4      0.00227796      7.86034      7.83887      0.0409823      
     286      24      -49993.3      -49993.3      4.49281e-05      8.56306      8.68934      0.0383622      
     287      24      -49993.3      -49993.4      0.00259975      7.96351      7.87327      0.0402371      
     288      24      -49993      -49993      0.000364012      9.1876      9.34642      0.0417312      
     289      24      -49993.4      -49993.4      0.00145567      8.29701      8.2824      0.0334581      
     290      24      -49993.3      -49993.3      0.00114977      7.99129      8.06299      0.0360223      
     291      24      -49993.2      -49993.3      0.00269306      8.7754      8.74223      0.0404813      
     292      24      -49992.7      -49992.8      0.00135134      9.48525      9.5077      0.0437638      
     293      24      -49993.4      -49993.4      0.00182561      7.437      7.41186      0.0490478      
     294      24      -49993.1      -49993.1      0.000996266      8.78637      8.86355      0.0391298      
     295      24      -49993.1      -49993.2      0.00105413      8.40668      8.54402      0.0372965      
     296      24      -49993.4      -49993.4      0.00339707      7.67276      7.57154      0.043543      
     297      24      -49993.1      -49993.1      0.00181518      9.05992      9.06763      0.0365608      
     298      24      -49993.6      -49993.6      0.00115038      7.23553      7.26162      0.0311562      
     299      24      -49992.5      -49992.6      0.00152818      9.76541      9.78616      0.0524578      
     300      24      -49993.4      -49993.5      0.00332258      7.49922      7.27648      0.0406585      
     301      24      -49993      -49993      0.00105304      9.60264      9.576      0.0412196      
     302      24      -49993.5      -49993.6      0.00141773      7.91023      7.8809      0.0334988      
     303      24      -49993      -49993      0.000941113      9.02805      9.09016      0.0412453      
     304      24      -49993      -49993.1      0.0013885      8.91817      8.99808      0.0450743      
     305      24      -49993.5      -49993.5      0.00178978      7.63463      7.63277      0.0404267      
     306      24      -49992.9      -49993      0.00283691      9.07227      8.96798      0.0431769      
     307      24      -49993      -49993.1      0.00109278      9.40079      9.4534      0.039801      
     308      24      -49992.6      -49992.6      0.00111595      10.2162      10.2169      0.0475819      
     309      24      -49993.4      -49993.4      0.000752829      7.66928      7.69049      0.0315412      
     310      24      -49992.8      -49992.8      0.000287233      10.2383      10.3254      0.0420614      
     311      24      -49993.2      -49993.2      0.000630182      8.8695      8.96024      0.0392576      
     312      24      -49993.2      -49993.2      0.00163046      8.41073      8.45251      0.0387934      
     313      24      -49991.8      -49991.8      0.00389034      6.41039e-07      0.000364245      1.88258e-05      
     314      24      -49993.2      -49993.2      0.00141766      8.06434      8.1408      0.0363603      
     315      24      -49992.8      -49992.8      5.27492e-05      9.95049      10.1108      0.0415682      
     316      24      -49993      -49993      0.00106217      8.98365      9.141      0.0413973      
     317      24      -49992.7      -49992.7      0.00154746      9.85488      9.86201      0.0377733      
     318      24      -49992.9      -49992.9      0.000276118      9.23877      9.35749      0.0366822      
     319      24      -49993.2      -49993.2      0.000682854      8.34748      8.41564      0.0344664      
     320      24      -49992.6      -49992.6      0.00119249      9.81015      9.78892      0.0432901      
     321      24      -49993.2      -49993.2      0.000815441      8.87796      8.92402      0.0328109      
     322      24      -49992.9      -49992.9      0.000961218      9.44209      9.5834      0.0431848      
     323      24      -49993.6      -49993.7      0.00206152      6.98242      6.91202      0.0395508      
     324      24      -49993.2      -49993.2      0.000401035      8.30616      8.52574      0.0450153      
     325      24      -49993.1      -49993.1      0.00137328      8.86461      8.97397      0.0433933      
     326      24      -49993.3      -49993.3      0.00267358      7.8536      7.85978      0.0393612      
     327      24      -49993.4      -49993.5      0.00169621      7.76666      7.80864      0.0385544      
     328      24      -49993.4      -49993.4      0.00179163      8.40511      8.30714      0.0350238      
     329      24      -49993      -49993      0.000826061      8.73039      8.7891      0.0362268      
     330      24      -49993.3      -49993.3      0.0014013      8.21093      8.2499      0.0356778      
     331      24      -49993.1      -49993.1      0.0017208      8.64284      8.67468      0.0355474      
     332      24      -49993.4      -49993.5      0.00198679      8.04106      7.96263      0.0356249      
     333      24      -49993.1      -49993.1      0.00151994      8.25196      8.31161      0.0322546      
     334      24      -49993.3      -49993.3      0.000403986      8.41172      8.56698      0.0406619      
     335      24      -49993.6      -49993.6      0.00184526      7.101      7.05584      0.0317447      
     336      24      -49993      -49993      0.0014944      8.67549      8.73981      0.0382507      
     337      24      -49993.4      -49993.4      0.00200658      7.71251      7.73822      0.0398234      
     338      24      -49993.2      -49993.3      0.00173418      8.45906      8.48491      0.0391208      
     339      24      -49993.2      -49993.2      0.00171408      8.35028      8.3936      0.0368675      
     340      24      -49993      -49993      0.000635399      9.01741      9.12241      0.0455349      
     341      24      -49993.3      -49993.3      0.00166077      8.11299      8.12718      0.033236      
     342      24      -49993.3      -49993.3      0.000635593      8.39337      8.43439      0.037231      
     343      24      -49992.7      -49992.7      0.000916207      9.68383      9.78226      0.0477174      
     344      24      -49992.8      -49992.8      0.00104912      9.17532      9.25656      0.0433631      
     345      24      -49993.5      -49993.5      0.00105601      7.28312      7.33675      0.0310465      
     346      24      -49993      -49993.1      0.00151961      8.94587      8.99705      0.033971      
     347      24      -49992.7      -49992.8      0.00128786      9.30583      9.41079      0.048881      
     348      24      -49993      -49993.1      0.00167293      9.23679      9.18137      0.0361067      
     349      24      -49992.9      -49992.9      0.000276261      9.28207      9.42022      0.0377608      
